ID,Name,February,March,April,May,June,July,August,September,October,November,December,January,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
1071492490071368650,Sunny Haven: Open Concept Living w/ Games Galore!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,20.0,23,False,30.43555,-97.67705,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '65 inch HDTV with Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",3.0,2.0
1071624418732348056,(3) Homes (1) Property! 5 Bedrooms & 5 full Baths,,,,,,,,,,,,,48,False,,,,,,
1071624418732348056,(3) Homes (1) Property! 5 Bedrooms & 5 full Baths,1.0,1.0,7.0,7.0,4.0,9.0,10.0,4.0,12.0,2.0,0.0,0.0,62,False,,,,,,
1071860491193408585,*Newly Built Home in Central Austin,,,,,,,,,,,,,64,False,30.3356,-97.7324,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Private patio or balcony', 'Exterior security cameras on property']",3.0,3.0
1071860491193408585,*Newly Built Home in Central Austin,17.0,28.0,28.0,29.0,30.0,28.0,24.0,28.0,20.0,24.0,17.0,8.0,40,False,30.3356,-97.7324,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Private patio or balcony', 'Exterior security cameras on property']",3.0,3.0
1071957677594280999,NEW Austin Oasis/Game Room/15 min to DT,,,,,,,,,,,,0.0,62,False,,,,,4.0,2.5
1071957677594280999,NEW Austin Oasis/Game Room/15 min to DT,13.0,21.0,21.0,13.0,23.0,31.0,25.0,14.0,2.0,10.0,21.0,31.0,61,False,,,,,4.0,2.5
1072055566960723250,Serene 1BR Getaway Minutes From Downtown Atx,,,,,,,,,,,,3.0,76,False,,,,,1.0,1.0
1072055566960723250,Serene 1BR Getaway Minutes From Downtown Atx,28.0,10.0,30.0,13.0,2.0,12.0,2.0,5.0,6.0,13.0,14.0,0.0,43,False,,,,,1.0,1.0
1072617062359278917,Upstay - East Austin Home w Fenced-In Yard,,,,,,,,,,,,2.0,49,False,,,,,2.0,2.0
1072617062359278917,Upstay - East Austin Home w Fenced-In Yard,9.0,26.0,13.0,18.0,22.0,19.0,20.0,30.0,0.0,28.0,9.0,0.0,36,False,,,,,2.0,2.0
1072736146967078505,Relaxing South Austin 3 BR/2 BA | Porch & Home Gym,,,,,,,,,,,,9.0,73,False,30.20198,-97.78664,True,"['Kitchen', 'Fast wifi – 115 Mbps', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Bathtub', 'Exterior security cameras on property']",3.0,2.0
1072736146967078505,Relaxing South Austin 3 BR/2 BA | Porch & Home Gym,0.0,23.0,10.0,15.0,0.0,0.0,28.0,20.0,21.0,0.0,0.0,0.0,52,False,30.20198,-97.78664,True,"['Kitchen', 'Fast wifi – 115 Mbps', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Bathtub', 'Exterior security cameras on property']",3.0,2.0
1073377811934184638,Modern condo in beautiful Hyde Park,,,,,,,,,,,,1.0,16,False,30.2922,-97.7253,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Paid dryer', 'Air conditioning', 'Bathtub']",2.0,2.0
1073377811934184638,Modern condo in beautiful Hyde Park,3.0,12.0,9.0,3.0,1.0,3.0,6.0,6.0,13.0,9.0,6.0,0.0,85,False,30.2922,-97.7253,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Paid dryer', 'Air conditioning', 'Bathtub']",2.0,2.0
1074041615462006842,"King Suite with Pool, Free Parking, and Laundry",,,,,,,,,,,,11.0,74,False,30.3126,-97.7302,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared pool', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Hair dryer']",1.0,1.0
