ID,Name,February,March,April,May,June,July,August,September,October,November,December,January,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
13164780,Belmont kings 1 mile to downtown and park free,,26.0,29.0,21.0,21.0,23.0,9.0,16.0,21.0,13.0,10.0,12.0,56,False,36.13738,-86.78635,True,"['City skyline view', 'Courtyard view', 'Kitchen', 'Fast wifi – 250 Mbps', 'Dedicated workspace', 'Free parking on premises', '50 inch HDTV with Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",2.0,1.0
13164780,Belmont kings 1 mile to downtown and park free,17.0,20.0,23.0,26.0,21.0,12.0,23.0,23.0,28.0,13.0,10.0,2.0,56,False,36.13738,-86.78635,True,"['City skyline view', 'Courtyard view', 'Kitchen', 'Fast wifi – 250 Mbps', 'Dedicated workspace', 'Free parking on premises', '50 inch HDTV with Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",2.0,1.0
13190076,Casa Pura Vida - East Nashville 3BR/3BA Home,,,,25.0,20.0,18.0,23.0,19.0,26.0,21.0,31.0,31.0,78,False,36.20096,-86.7422,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 2 spaces', 'TV with Amazon Prime Video, Hulu, Netflix, Roku', 'Free washer – In unit', 'Dryer', 'Central air conditioning', 'Bathtub', 'Exterior security cameras on property']",3.0,3.0
13190076,Casa Pura Vida - East Nashville 3BR/3BA Home,29.0,31.0,27.0,31.0,27.0,31.0,31.0,30.0,31.0,20.0,29.0,31.0,72,False,36.20096,-86.7422,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 2 spaces', 'TV with Amazon Prime Video, Hulu, Netflix, Roku', 'Free washer – In unit', 'Dryer', 'Central air conditioning', 'Bathtub', 'Exterior security cameras on property']",3.0,3.0
13238821,"Cozy Studio near Vanderbilt, Music Row!",,27.0,28.0,26.0,27.0,27.0,24.0,25.0,26.0,16.0,25.0,11.0,59,False,36.12986,-86.80754,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Air conditioning', 'Bathtub', 'Backyard', 'Hair dryer', 'Refrigerator', 'Carbon monoxide alarm']",0.0,1.0
13238821,"Cozy Studio near Vanderbilt, Music Row!",16.0,25.0,22.0,28.0,26.0,17.0,29.0,22.0,18.0,11.0,8.0,8.0,72,False,36.12986,-86.80754,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Air conditioning', 'Bathtub', 'Backyard', 'Hair dryer', 'Refrigerator', 'Carbon monoxide alarm']",0.0,1.0
13249863,Abner's Eastside Cottage,,20.0,20.0,17.0,19.0,22.0,14.0,18.0,12.0,23.0,14.0,7.0,70,False,36.19953,-86.70415,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV with standard cable', 'Air conditioning', 'Private patio or balcony', 'Hair dryer', 'Refrigerator']",2.0,1.0
13249863,Abner's Eastside Cottage,14.0,20.0,19.0,22.0,14.0,6.0,18.0,9.0,13.0,14.0,18.0,1.0,28,False,36.19953,-86.70415,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV with standard cable', 'Air conditioning', 'Private patio or balcony', 'Hair dryer', 'Refrigerator']",2.0,1.0
13272119,The Cape Jasmine Airbnb. Vibes. Close to 12S & DT.,,27.0,30.0,31.0,30.0,31.0,28.0,29.0,31.0,30.0,28.0,23.0,54,False,36.1353,-86.7842,True,"['Garden view', 'Kitchen', 'Fast wifi – 579 Mbps', 'Dedicated workspace', 'Free parking on premises', '43 inch HDTV with Amazon Prime Video, Apple TV, Netflix, standard cable', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",3.0,2.0
13272119,The Cape Jasmine Airbnb. Vibes. Close to 12S & DT.,25.0,28.0,28.0,31.0,29.0,31.0,29.0,29.0,31.0,25.0,27.0,13.0,75,False,36.1353,-86.7842,True,"['Garden view', 'Kitchen', 'Fast wifi – 579 Mbps', 'Dedicated workspace', 'Free parking on premises', '43 inch HDTV with Amazon Prime Video, Apple TV, Netflix, standard cable', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",3.0,2.0
