ID,January,February,March,April,May,June,July,August,September,October,November,December,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
48751831,80.0,985.0,985.0,985.0,985.0,70.0,67.0,65.0,80.0,80.0,80.0,80.0,False,27.9638,-82.4744,True,"['City skyline view', 'River view', 'Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated', 'Exterior security cameras on property', 'Carbon monoxide alarm']",4.0,3.0
48780802,120.0,80.0,80.0,80.0,80.0,154.0,126.0,126.0,152.0,182.0,120.0,120.0,False,,,,,1.0,1.0
48785843,105.0,120.0,120.0,120.0,120.0,144.0,122.0,105.0,124.0,105.0,105.0,105.0,False,27.9886,-82.4725,True,"['Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', '60 inch HDTV with Disney+, Netflix', 'Washer', 'Dryer', 'Central air conditioning', 'Carbon monoxide alarm']",2.0,2.0
48786678,200.0,105.0,105.0,105.0,105.0,199.0,135.0,117.0,110.0,282.0,200.0,200.0,False,28.0609,-82.4297,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Air conditioning', 'Bathtub', 'Exterior security cameras on property']",3.0,2.0
48810622,799.0,200.0,200.0,200.0,200.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,False,,,,,3.0,2.0
48867777,89.0,799.0,799.0,799.0,799.0,,,,,,,89.0,False,27.88759,-82.50487,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private hot tub', 'Pets allowed', 'TV', 'Washer', 'Air conditioning', 'Carbon monoxide alarm']",4.0,2.5
48880626,130.0,89.0,89.0,89.0,89.0,89.0,89.0,79.0,75.0,79.0,130.0,130.0,False,,,,,,
48881193,,130.0,130.0,130.0,130.0,130.0,130.0,,,,,,False,28.02631,-82.45609,False,"['Kitchen', 'Fast wifi – 102 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'HDTV with Netflix', 'Window AC unit', 'Private patio or balcony', 'Private backyard – Not fully fenced', 'Hair dryer']",1.0,1.0
48881738,,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,,,,False,,,,,,
48882089,,,,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,,False,,,,,,
48882830,89.0,,,,,89.0,89.0,89.0,89.0,89.0,89.0,89.0,False,,,,,,
48883992,89.0,89.0,89.0,,,,,89.0,89.0,89.0,89.0,89.0,False,,,,,,
48885738,99.0,89.0,89.0,,,,,,,99.0,99.0,99.0,False,,,,,,
48885914,99.0,99.0,99.0,,,,,,,99.0,99.0,99.0,False,,,,,,
48886316,72.0,99.0,99.0,99.0,99.0,90.0,90.0,90.0,72.0,72.0,72.0,72.0,False,,,,,,
48939628,291.0,72.0,72.0,221.0,198.0,148.0,291.0,291.0,291.0,291.0,291.0,291.0,False,27.9744,-82.4624,False,"['Garden view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Carbon monoxide alarm']",1.0,1.0
