ID,January,February,March,April,May,June,July,August,September,October,November,December,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
28183111,16.5,2.0,7.0,27.0,31.0,16.5,19.0,2.0,6.0,18.0,21.0,14.0,44.0,False,29.44248,-98.48399,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Hair dryer', 'Exterior security cameras on property']",3.0,3.0
28241465,17.5,29.0,24.5,25.5,24.5,28.0,31.0,27.5,22.0,23.0,17.0,25.5,43.0,False,29.39707,-98.69939,True,"['Kitchen', 'Wifi', 'Free parking on premises', '48 inch HDTV with Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Private patio or balcony', 'Private backyard – Fully fenced']",3.0,2.0
28333625,23.5,19.0,25.0,26.5,18.5,19.5,20.0,22.0,19.5,23.0,11.5,14.5,30.5,False,29.4438,-98.48451,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Backyard', 'Luggage dropoff allowed', 'Hair dryer']",3.0,2.0
28335784,17.0,18.0,25.5,23.0,21.5,22.5,27.0,25.0,21.0,23.5,21.5,20.5,45.5,False,29.41828,-98.6729,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Backyard']",2.0,2.5
28443978,15.5,29.0,31.0,20.5,23.0,30.0,31.0,31.0,30.0,31.0,21.5,15.0,68.0,False,,,,,5.0,3.5
28513023,21.5,24.0,27.5,29.0,31.0,29.0,30.5,28.0,24.0,27.0,23.0,20.0,55.5,False,29.4337,-98.472,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony', 'Hair dryer']",2.0,2.0
28517332,17.0,29.0,31.0,30.0,22.5,30.0,31.0,22.5,30.0,13.5,25.5,23.5,16.0,False,29.44658,-98.49163,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'HDTV with Roku', 'Washer', 'Dryer', 'AC - split type ductless system', 'Hair dryer', 'Refrigerator', 'Carbon monoxide alarm']",1.0,1.0
28562456,7.0,22.0,23.5,20.5,25.0,23.5,23.5,16.0,10.0,20.0,15.0,15.0,61.0,False,29.51842,-98.34717,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Air conditioning', 'Bath', 'Hair dryer', 'Fridge', 'Exterior security cameras on property']",1.0,1.0
28686979,9.0,27.0,23.0,5.0,0.0,16.0,24.0,0.0,17.0,0.0,11.0,21.0,46.5,False,,,,,4.0,2.5
28692470,31.0,,31.0,30.0,27.0,24.5,23.5,28.0,23.0,25.5,24.0,26.5,37.5,False,,,,,3.0,2.0
28694492,12.5,29.0,30.0,30.0,22.0,26.5,25.0,17.0,19.0,23.0,21.5,19.5,55.5,False,29.46465,-98.44299,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Central air conditioning', 'Patio or balcony', 'Hair dryer']",3.0,3.0
28784764,16.5,21.0,27.0,20.5,21.5,25.0,26.0,25.0,17.0,10.0,17.5,19.5,38.0,False,29.4458,-98.4858,true,"['City skyline view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '55 inch HDTV with Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",4.0,2.5
28810161,2.0,8.0,13.0,12.0,7.0,14.5,24.0,12.5,2.0,16.0,5.5,5.0,72.0,False,29.57932,-98.37661,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony']",3.0,2.0
28915061,18.0,0.0,0.0,28.0,27.0,11.5,27.5,26.0,15.5,26.5,24.0,23.5,36.5,False,29.41394,-98.48405,False,"['Kitchen', 'Wifi', 'Free driveway parking on premises – 1 space', 'TV', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Backyard', 'Hair dryer', 'Exterior security cameras on property']",3.0,2.0
28915194,14.5,12.0,23.0,8.0,23.5,15.0,22.5,30.0,15.5,15.5,22.0,23.5,32.0,False,,,,,4.0,2.0
28915416,9.5,17.0,19.5,22.5,22.0,26.5,25.0,14.5,14.0,15.5,14.5,9.5,47.0,False,29.39684,-98.50025,True,"['Kitchen', 'Fast wifi – 662 Mbps', 'Free parking on premises', '50 inch HDTV with Netflix, Disney+, Apple TV, Amazon Prime Video, Hulu, Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Private patio or balcony', 'Private backyard – Fully fenced', 'Exterior security cameras on property']",1.0,1.0
28941330,11.0,12.0,14.0,15.0,18.5,18.0,27.0,30.0,30.0,8.0,13.0,19.5,63.0,False,,,,,5.0,3.0
28954184,10.0,17.0,30.0,24.0,25.0,22.5,28.0,22.0,13.0,14.5,17.5,21.5,38.5,False,29.5011,-98.5437,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'HDTV with Netflix, Roku', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony', 'Exterior security cameras on property']",4.0,2.0
28983752,15.5,29.0,31.0,22.5,30.0,27.0,29.5,30.5,26.0,30.5,29.5,27.5,38.5,False,29.54813,-98.67637,True,"['Valley view', 'Kitchen', 'Fast wifi – 52 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '60 inch HDTV with Amazon Prime Video, Netflix, Roku, standard cable', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",4.0,2.5
29103647,9.0,11.0,19.0,9.0,14.5,18.5,14.5,12.5,20.0,9.5,7.5,10.0,42.0,False,,,,,1.0,1.0
29151589,17.0,28.0,30.0,30.0,31.0,28.0,26.0,22.5,22.5,24.0,25.0,27.0,34.0,False,29.40642,-98.68543,true,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private hot tub', '65 inch HDTV with Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",3.0,2.0
29158869,4.0,27.0,24.5,20.5,25.0,24.0,17.0,17.5,10.0,20.5,16.5,9.0,62.0,False,29.51818,-98.34691,True,"['Kitchen', 'Wifi', 'Free parking on premises', '65 inch HDTV with Disney+, Netflix', 'Central air conditioning', 'Private backyard – Fully fenced', 'Hair dryer', 'Fire pit', 'Refrigerator', 'Exterior security cameras on property']",1.0,1.0
29213626,14.5,29.0,25.0,29.0,27.5,30.0,27.5,27.0,29.0,15.5,5.5,21.5,46.0,False,29.49274,-98.67211,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Central air conditioning', 'Exterior security cameras on property']",3.0,2.5
29214357,3.5,7.0,21.0,13.0,7.5,12.0,14.0,7.5,9.5,11.5,4.0,4.5,30.0,False,29.41807,-98.4693,True,"['City skyline view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'HDTV with Netflix', 'Washer', 'Dryer', 'Exterior security cameras on property', 'Carbon monoxide alarm']",3.0,3.0
29236519,5.0,4.0,24.0,24.0,31.0,23.0,24.0,15.0,19.5,18.5,11.0,13.0,48.0,False,29.5449,-98.5607,False,"['Courtyard view', 'Kitchen', 'Fast wifi – 94 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Shared outdoor pool - available seasonally, open specific hours', 'Pets allowed', '55 inch HDTV with Netflix, Amazon Prime Video, Hulu, HBO Max, Roku, Disney+', 'Exterior security cameras on property', 'Carbon monoxide alarm']",3.0,2.0
29258791,3.0,8.0,22.0,15.0,15.5,17.5,20.0,8.0,7.0,2.0,6.5,5.0,46.0,False,29.4318,-98.66743,False,"['Kitchen', 'Wifi', 'TV', 'Washer', 'Air conditioning', 'Hair dryer', 'Exterior security cameras on property']",4.0,2.5
29281079,13.5,25.0,29.0,28.0,21.5,20.5,28.0,28.5,18.5,22.0,21.5,24.0,27.5,False,29.39779,-98.50558,True,"['River view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV with standard cable', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",2.0,2.0
29285406,13.0,26.0,29.0,30.0,21.0,28.5,30.0,25.5,26.5,27.5,23.0,22.0,60.0,False,29.35124,-98.63432,True,"['Kitchen', 'Fast wifi – 573 Mbps', 'Dedicated workspace', 'Free parking on premises', '65 inch HDTV with premium cable, Roku, standard cable', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Exterior security cameras on property']",4.0,2.0
29348764,16.5,13.0,31.0,30.0,31.0,16.0,22.0,17.0,19.5,5.5,6.0,28.5,55.0,False,29.44383,-98.58058,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Private patio or balcony', 'Exterior security cameras on property']",3.0,2.5
29355154,16.0,19.0,25.5,29.0,27.0,29.5,29.5,28.5,27.0,24.0,20.5,23.5,68.5,False,29.51074,-98.53134,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Private outdoor pool - available seasonally, open 24 hours', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property']",3.0,1.0
29486251,22.0,28.0,25.0,28.0,31.0,29.0,28.5,27.0,25.5,21.0,16.5,14.0,29.5,False,29.44305,-98.68405,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 4 spaces', 'Pets allowed', '75 inch HDTV with Amazon Prime Video, Disney+, Fire TV, HBO Max, Hulu, Netflix, Roku, standard cable', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",4.0,2.5
29513308,13.5,21.0,30.0,21.0,18.0,22.0,22.0,16.5,12.5,16.5,14.5,16.5,41.0,False,29.4681,-98.4938,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', '55 inch HDTV', 'Washer', 'Dryer', 'Central air conditioning', 'Bathtub', 'Exterior security cameras on property']",2.0,1.0
29608729,4.0,5.0,24.0,30.0,6.0,11.5,3.5,2.5,10.0,8.0,6.0,16.0,49.5,False,29.59489,-98.63508,False,"['Valley view', 'City skyline view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit']",4.0,3.0
29629361,24.5,19.0,27.0,25.0,25.0,29.0,22.5,23.5,13.5,19.5,27.0,26.0,53.0,False,29.57757,-98.43647,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony', 'Exterior security cameras on property']",3.0,2.0
29646723,17.0,20.0,28.5,26.5,24.5,27.0,29.5,21.5,13.0,26.0,20.5,19.0,61.0,False,29.64486,-98.49434,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool – available all year, open 24 hours', 'Private hot tub – available all year, open 24 hours', 'Pets allowed', 'TV', 'Free washer – In unit', 'Exterior security cameras on property']",3.0,2.0
29648415,9.5,15.0,24.0,27.0,24.0,18.5,19.0,13.0,17.0,22.5,20.0,21.0,42.5,False,29.4366,-98.50009,True,"['City skyline view', 'Fast wifi – 96 Mbps', 'Dedicated workspace', 'Free parking on premises', 'AC - split type ductless system', 'Private patio or balcony', 'Hair dryer', 'Microwave', 'Long term stays allowed']",1.0,1.0
