ID,January,February,March,April,May,June,July,August,September,October,November,December,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
35262654,0.0,18.0,24.0,24.0,30.0,14.0,27.0,14.0,9.0,6.0,0.0,0.0,48.0,False,35.23697,-80.81131,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Patio or balcony']",3.0,2.0
35266761,21.0,0.0,5.0,7.0,11.0,3.0,13.0,0.0,0.0,29.0,31.0,30.0,54.0,False,,,,,2.0,2.5
35343402,29.0,28.0,24.0,28.0,30.0,15.0,31.0,30.0,26.0,3.0,6.0,30.0,47.0,False,35.13694,-80.74357,True,"['Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', '55 inch HDTV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",4.0,2.5
35346109,21.0,14.0,30.0,28.0,28.0,10.0,24.0,24.0,28.0,27.0,11.0,15.0,57.0,False,35.103,-80.99647,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Shared pool', 'TV with Fire TV, Hulu, Netflix', 'Washer', 'Dryer', 'Central air conditioning', 'Bathtub', 'Exterior security cameras on property']",3.0,2.5
35463832,7.0,24.0,21.0,18.0,22.0,11.0,13.0,0.0,0.0,,29.0,26.0,45.0,False,35.23633,-80.81136,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Air conditioning', 'Patio or balcony']",1.0,1.0
35549076,23.0,23.5,22.5,22.0,14.5,14.0,22.5,25.0,8.0,22.0,25.0,24.0,55.0,False,35.2069,-80.8284,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Air conditioning', 'Shared patio or balcony']",1.0,1.0
35611727,27.5,25.0,12.0,22.5,19.0,17.5,17.0,18.5,29.0,16.0,2.0,19.5,63.0,False,35.16311,-80.85424,True,"['Courtyard view', 'Fast wifi – 404 Mbps', 'Dedicated workspace', 'Free street parking', 'Pets allowed', '75 inch HDTV with Netflix, Roku', 'Central air conditioning', 'Shared patio or balcony', 'Private backyard – Not fully fenced', 'Exterior security cameras on property']",1.0,1.0
35644138,13.0,22.0,24.0,24.0,24.0,28.0,30.0,25.0,25.0,25.0,21.0,13.0,72.0,False,35.22305,-80.80955,True,"['City skyline view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'AC - split type ductless system', 'Exterior security cameras on property']",1.0,1.0
35796028,0.0,4.0,6.0,26.0,22.0,28.0,17.0,24.0,13.0,16.0,4.0,29.0,60.0,False,35.14782,-81.00416,True,"['Lake view', 'Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private hot tub', 'Pets allowed', '55 inch HDTV with Amazon Prime Video, Disney+, HBO Max, Netflix, DVD player', 'Exterior security cameras on property']",3.0,2.0
35826497,31.0,29.0,0.0,0.0,0.0,13.0,0.0,0.0,20.0,0.0,0.0,,47.0,False,35.24041,-80.86238,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Hair dryer', 'Refrigerator']",2.0,1.0
35831798,29.0,26.5,30.5,27.5,23.0,23.5,27.5,31.0,29.5,23.0,31.0,14.5,61.5,False,35.19065,-80.86881,True,"['Kitchen', 'Fast wifi – 107 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'HDTV with Amazon Prime Video, HBO Max, Netflix', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",3.0,1.0
35913380,8.0,24.0,27.0,25.0,28.5,26.5,19.5,25.5,13.5,23.5,15.0,14.0,50.0,False,35.16905,-80.79174,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Shared patio or balcony']",4.0,2.0
36230661,12.0,23.0,4.0,18.0,20.0,24.0,16.0,19.0,25.0,13.0,7.0,13.0,54.0,False,35.28959,-80.69151,True,"['Wifi', 'Free parking on premises', 'TV', 'Air conditioning', 'Patio or balcony', 'Backyard', 'Indoor fireplace', 'Hair dryer', 'Refrigerator', 'Microwave']",1.0,1.0
36233448,13.0,18.0,6.0,19.0,20.0,24.0,25.0,28.0,20.0,15.0,29.0,27.0,53.0,False,35.22154,-80.84927,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Shared outdoor pool - available seasonally, open specific hours, heated', '50 inch HDTV with Roku', 'Elevator', 'EV charger', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",2.0,2.0
36286648,13.0,20.0,15.0,25.0,22.0,30.0,28.0,24.0,21.0,25.0,17.0,11.0,80.0,False,35.216,-80.819,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Air conditioning', 'Bathtub']",1.0,1.0
36347265,0.0,,5.0,27.0,29.0,29.0,26.0,27.0,28.0,21.0,14.0,18.0,69.5,False,35.1492,-80.7126,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 2 spaces', 'Pets allowed', '55 inch HDTV with DVD player, Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property', 'Carbon monoxide alarm']",2.0,2.0
36382275,10.0,5.0,31.0,31.0,29.0,25.0,13.0,20.0,25.0,26.0,10.0,11.0,93.0,False,35.039,-80.86081,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared outdoor pool - available seasonally', 'HDTV with Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub']",3.0,2.5
36674994,6.0,6.0,2.0,31.0,29.0,31.0,9.0,8.0,12.0,10.0,16.0,5.0,70.0,False,35.27508,-80.74728,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washing machine', 'Dryer', 'Air conditioning', 'Bath', 'Patio or balcony', 'Exterior security cameras on property']",4.0,2.5
