ID,January,February,March,April,May,June,July,August,September,October,November,December,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
6553015,249.0,322.0,326.0,326.0,328.0,142.0,143.0,142.0,175.0,249.0,249.0,249.0,False,25.7687,-80.1896,True,"['Bay view', 'City skyline view', 'Waterfront', 'Kitchen', 'Wifi', 'Shared outdoor pool - available all year, heated, olympic-sized', 'Shared hot tub', 'Shared sauna', 'Pets allowed', '52 inch HDTV with standard cable']",2.0,2.0
6559280,148.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,142.0,150.0,147.0,False,25.8239,-80.1865,True,"['Lake access', 'Kitchen', 'Fast wifi – 105 Mbps', 'Dedicated workspace', 'Free parking on premises', '45 inch HDTV with premium cable, Roku, standard cable', 'Paid washer – In building', 'Paid dryer – In building', 'Central air conditioning', 'Exterior security cameras on property']",1.0,1.0
6696783,152.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,118.0,136.0,False,25.7273,-80.2406,True,"['Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Pool', 'Hot tub', 'TV with standard cable', 'Elevator', 'Paid washer – In building', 'Paid dryer – In building']",1.0,1.0
6775797,180.0,85.0,85.0,85.0,85.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,False,25.83954,-80.18574,True,"['Wifi', 'Free parking on premises', 'Pets allowed', 'TV with standard cable', 'Air conditioning', 'Backyard', 'Pack ’n play/Travel crib', 'Children’s books and toys', 'Carbon monoxide alarm', 'Smoke alarm']",1.0,1.0
6791159,249.0,130.0,130.0,130.0,130.0,170.0,159.0,208.0,254.0,249.0,249.0,249.0,False,25.7618,-80.1906,True,"['City skyline view', 'Bay view', 'Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared indoor pool - available all year, open specific hours, lap pool', '45 inch HDTV with standard cable', 'Carbon monoxide alarm']",0.0,1.0
6820255,85.0,70.0,70.0,70.0,70.0,70.0,70.0,65.0,65.0,85.0,85.0,85.0,False,25.79264,-80.25252,True,"['Garden view', 'Wifi', 'Dedicated workspace', 'Free street parking', 'HDTV with Roku, HBO Max, Amazon Prime Video, Netflix', 'AC - split type ductless system', 'Shared patio or balcony', 'Shared backyard – Fully fenced', 'Hair dryer', 'Exterior security cameras on property']",0.0,1.0
6836634,300.0,117.0,117.0,118.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,False,25.7618,-80.1906,True,"['Bay view', 'City skyline view', 'Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared outdoor pool - available all year, open specific hours, lap pool', '55 inch HDTV with standard cable', 'Carbon monoxide alarm']",0.0,1.0
6837500,75.0,65.0,66.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,75.0,False,25.77378,-80.24345,True,"['Wifi', 'Free parking on premises', 'Private hot tub', 'TV', 'Air conditioning', 'Backyard', 'Hair dryer', 'Refrigerator', 'Microwave', 'Long term stays allowed']",1.0,1.0
6837597,485.0,737.5,737.5,330.5,327.5,468.5,485.0,485.0,485.0,485.0,485.0,485.0,False,,,,,,
6958178,139.0,72.0,72.0,72.0,72.0,103.0,108.0,130.0,139.0,139.0,139.0,139.0,False,,,,,0.0,1.0
6965633,175.0,248.0,248.0,249.0,250.0,252.0,253.0,254.0,255.0,137.0,143.0,168.0,False,25.7687,-80.1895,True,"['Bay view', 'Ocean view', 'Waterfront', 'Kitchen', 'Wifi', 'Pool', 'Hot tub', 'Shared sauna', 'Pets allowed', 'TV with standard cable']",2.0,2.0
6972230,170.0,173.0,173.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,False,25.76333,-80.21559,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property']",1.0,1.0
6973692,160.0,101.5,96.0,111.0,130.5,135.0,157.0,160.0,160.0,160.0,160.0,160.0,False,25.8239,-80.1865,True,"['Lake access', 'Kitchen', 'Fast wifi – 105 Mbps', 'Dedicated workspace', 'Free parking on premises', '45 inch HDTV with premium cable, Roku, standard cable', 'Paid washer – In building', 'Paid dryer – In building', 'Central air conditioning', 'Exterior security cameras on property']",1.0,1.0
6986000,110.0,149.0,149.0,144.0,65.0,57.0,57.0,92.0,110.0,110.0,110.0,110.0,False,25.76255,-80.18968,True,"['Bay view', 'City skyline view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared outdoor pool - available all year, open specific hours, heated', 'Shared hot tub', 'Shared sauna', 'HDTV with standard cable']",1.0,1.0
