ID,January,February,March,April,May,June,July,August,September,October,November,December,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
1124552982956436290,31.0,,,23.0,29.0,20.0,17.0,25.0,22.0,25.0,20.0,31.0,67.5,False,,,,,1.0,1.0
1124982647196130326,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,60.5,False,30.2276,-97.703,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Central air conditioning', 'Bathtub', 'Private patio or balcony', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,1.0
1125315186711046591,0.0,,,4.0,4.0,6.0,11.0,16.0,6.0,19.0,22.0,8.0,40.5,False,,,,,2.0,2.0
1126039506603271591,0.0,,,25.0,25.0,27.0,30.0,29.0,19.0,8.0,26.0,27.0,54.0,False,30.25982,-97.70235,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'TV', 'Washing machine', 'Dryer', 'Air conditioning', 'Bath']",2.0,1.0
1126141931564350848,0.0,,,18.0,10.0,11.0,16.0,30.0,3.0,15.0,6.0,0.0,66.5,False,30.23287,-97.73396,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'TV', 'Washer', 'Dryer', 'Exterior security cameras on property', 'Carbon monoxide alarm']",2.0,2.0
1126202275809991504,28.0,,,,18.0,17.0,17.0,16.0,25.0,14.0,18.0,22.0,49.5,False,30.22047,-97.79512,True,"['Waterfront', 'Kitchen', 'Wifi', 'Free driveway parking on premises – 3 spaces', 'Pets allowed', 'HDTV with Amazon Prime Video, Chromecast, Netflix', 'Free washer – In building', 'Free dryer – In building', 'Air conditioning', 'Bathtub']",2.0,2.0
1126233339771702455,25.0,,,27.0,21.0,30.0,24.0,16.0,30.0,27.0,30.0,31.0,65.5,False,,,,,,
1126839233487935365,3.0,,,2.0,2.0,3.0,5.0,18.0,18.0,13.0,22.0,30.0,59.5,False,30.25799,-97.72039,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Backyard', 'Hair dryer']",3.0,2.0
1126852471025680393,16.0,,,30.0,24.0,21.0,30.0,27.0,20.0,16.0,11.0,15.0,59.0,False,30.276011655496937,-97.68718946080658,True,"['Kitchen', 'Fast wifi – 366 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Air conditioning', 'Private patio or balcony']",2.0,2.0
1126873385056458092,0.0,,,3.0,5.0,5.0,5.0,2.0,1.0,7.0,5.0,0.0,70.5,False,30.218,-97.7,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Air conditioning', 'Bathtub', 'Carbon monoxide alarm']",3.0,2.5
1126873824455316456,0.0,,,20.0,23.0,23.0,9.0,22.0,15.0,1.0,0.0,0.0,37.0,False,30.338822447899755,-97.71438373095222,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub']",2.0,3.5
1126950750572795082,0.0,,,8.0,28.0,21.0,31.0,24.0,21.0,21.0,13.0,21.0,59.0,False,30.23704,-97.72641,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Hair dryer', 'Exterior security cameras on property']",1.0,1.0
1127507207351593419,20.0,,,,,,25.0,15.0,13.0,15.0,14.0,23.0,66.0,False,,,,,1.0,1.0
1127517548070338855,5.0,,,13.0,23.0,9.0,29.0,18.0,14.0,23.0,15.0,5.0,64.0,False,30.21803,-97.69742,True,"['Kitchen', 'Wifi', 'Free driveway parking on premises – 2 spaces', '55 inch HDTV with Amazon Prime Video', 'Free washer – In unit', 'Dryer', 'Central air conditioning', 'Bathtub', 'Exterior security cameras on property', 'Carbon monoxide alarm']",3.0,2.5
1127531419589016069,10.0,,,12.0,23.0,25.0,19.0,23.0,12.0,17.0,21.0,29.0,65.5,False,30.25344,-97.72567,True,"['Kitchen', 'Fast wifi – 198 Mbps', 'Dedicated workspace', 'Free street parking', 'TV', 'Washer', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Exterior security cameras on property']",3.0,2.5
1127560019456046305,3.0,,,19.0,15.0,13.0,16.0,18.0,14.0,18.0,7.0,12.0,71.0,False,30.197579009469084,-97.75681408277002,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Backyard', 'Crib', 'Exterior security cameras on property']",3.0,2.5
1127592943609309531,0.0,,,12.0,9.0,8.0,18.0,25.0,5.0,14.0,8.0,0.0,32.5,False,30.3195,-97.7307,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property']",1.0,1.0
1127691126971075940,0.0,,,18.0,8.0,10.0,13.0,12.0,14.0,18.0,5.0,10.0,60.0,False,30.19889837824228,-97.7548460023254,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Backyard', 'Exterior security cameras on property']",3.0,3.0
1127703234503483861,3.0,,,15.0,17.0,12.0,12.0,18.0,17.0,18.0,7.0,7.0,68.0,False,30.19788,-97.75684,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Air conditioning', 'Crib', 'Hair dryer', 'Fire pit', 'Exterior security cameras on property']",6.0,6.0
1127831143993841763,0.0,,,13.0,6.0,14.0,6.0,9.0,5.0,12.0,22.0,7.0,81.0,False,,,,,3.0,2.5
1128186066045737031,14.0,,,23.0,31.0,29.0,21.0,29.0,30.0,31.0,16.0,21.0,54.0,False,30.25323,-97.77129,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 1 space', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",1.0,1.0
1128251523796613951,0.0,,,,8.0,0.0,0.0,19.0,16.0,17.0,8.0,10.0,67.5,False,30.2866,-97.708,True,"['Wifi', 'Free parking on premises', 'TV', 'Air conditioning', 'Garden', 'Microwave', 'Carbon monoxide alarm', 'Smoke alarm']",0.0,1.0
1128267664813278136,27.0,,,26.0,28.0,0.0,0.0,20.0,0.0,0.0,0.0,23.0,35.0,False,,,,,1.0,1.0
1128423911779198417,0.0,,,19.0,23.0,25.0,6.0,26.0,21.0,17.0,22.0,10.0,46.0,False,30.29417,-97.7414,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washing machine', 'Air conditioning', 'Hair dryer']",1.0,1.0
1128430689110637119,0.0,,,24.0,20.0,0.0,18.0,28.0,23.0,16.0,18.0,3.0,49.5,False,30.29104,-97.74994,False,"['Kitchen', 'Wifi', 'TV', 'Carbon monoxide alarm', 'Smoke alarm']",1.0,1.0
1128489215168684485,0.0,,,20.0,24.0,29.0,31.0,28.0,21.0,9.0,14.0,26.0,55.0,False,30.30734436244437,-97.71320630296064,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property']",2.0,1.0
1128591045881770372,1.0,,,9.0,10.0,9.0,6.0,8.0,6.0,11.0,14.0,6.0,56.5,False,30.2097,-97.7673,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'HDTV', 'Central air conditioning', 'Private backyard', 'Hair dryer', 'Refrigerator']",3.0,2.0
1129778404087080052,0.0,,,,6.0,8.0,6.0,22.0,0.0,6.0,0.0,0.0,62.5,False,,,,,2.0,1.0
1129803045416939429,0.0,,,16.0,27.0,9.0,13.0,28.0,12.0,7.0,7.0,17.0,68.5,False,30.235875059367995,-97.72655102165405,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Hair dryer', 'Refrigerator']",1.0,1.0
1129883506562947454,26.0,,,,30.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,70.5,False,30.23842957095665,-97.76371698577022,False,"['Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Hot tub', 'TV', 'Washer', 'Exterior security cameras on property']",2.0,3.0
1129926409154750373,3.0,,,17.0,10.0,28.0,30.0,3.0,11.0,16.0,6.0,21.0,50.5,False,30.313,-97.7144,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'HDTV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub']",3.0,1.0
1130370448439833878,2.0,,,27.0,30.0,29.0,28.0,24.0,17.0,18.0,0.0,0.0,66.5,False,,,,,2.0,1.0
