ID,January,February,March,April,May,June,July,August,September,October,November,December,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
11358238,14.0,13.0,12.5,17.5,14.5,15.0,15.5,14.5,18.0,12.0,7.5,0.0,59.5,False,36.1861,-86.765,True,"['Kitchen', 'Fast wifi – 277 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Private hot tub', '75-inch HDTV with standard cable/satellite', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",4.0,2.5
11375711,11.5,13.0,20.0,16.0,19.0,19.0,15.0,19.0,26.0,25.5,13.5,19.5,57.5,False,36.1841,-86.7414,True,"['Kitchen', 'Ethernet connection', 'Free parking on premises', 'Hot tub', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Backyard']",4.0,3.5
11387629,26.5,26.0,29.0,29.0,30.0,27.0,28.5,29.5,27.0,26.0,22.5,23.0,41.0,False,36.1857,-86.7695,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'AC - split type ductless system', 'Bathtub', 'Private patio or balcony']",1.0,1.0
11438990,4.0,12.0,7.0,16.0,11.5,14.5,14.5,14.0,14.5,16.5,13.5,8.0,64.0,False,36.19836,-86.7669,True,"['City skyline view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bath']",6.0,3.5
11442399,17.5,28.0,25.5,24.5,25.5,24.0,26.5,22.0,24.5,27.5,19.0,16.5,24.5,False,36.25609,-86.81056,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', '55 inch HDTV with premium cable, standard cable', 'Washer', 'Dryer', 'Central air conditioning', 'Bathtub', 'Exterior security cameras on property']",3.0,2.0
11465403,6.0,18.0,21.0,15.5,18.5,18.0,14.0,20.5,14.0,16.5,10.5,11.5,77.5,False,36.1512,-86.8026,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Private patio or balcony', 'Indoor fireplace']",4.0,4.0
11562188,7.0,9.0,26.5,22.5,23.0,24.0,24.5,23.5,19.5,24.0,11.0,7.5,50.0,False,36.17408,-86.78223,True,"['River view', 'Waterfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Outdoor pool - available seasonally, open specific hours', 'HDTV with Netflix', 'Washer', 'Dryer', 'Carbon monoxide alarm']",2.0,1.0
11597189,12.5,25.0,31.0,28.0,24.5,30.0,28.0,29.0,29.0,27.5,25.0,25.5,49.0,False,36.20839,-86.68941,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', '50 inch HDTV with Roku, standard cable', 'Washer', 'Dryer', 'Central air conditioning', 'Window AC unit', 'Exterior security cameras on property']",2.0,1.5
11610349,9.5,16.0,21.0,23.0,15.5,19.0,11.5,14.5,13.0,14.5,12.0,11.0,48.5,False,36.1512,-86.8026,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Private patio or balcony', 'Indoor fireplace', 'Luggage dropoff allowed']",4.0,4.0
11671060,13.5,15.0,16.5,13.0,18.5,19.0,7.5,17.5,16.5,16.0,15.0,13.5,50.5,False,36.1507,-86.8036,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Private patio or balcony', 'Indoor fireplace']",4.0,4.0
11671431,8.5,14.0,20.0,20.0,21.0,15.0,7.0,13.5,17.5,14.5,10.5,10.5,50.0,False,36.1507,-86.8036,True,"['Kitchen', 'Wifi', 'Free parking on premises', '60 inch HDTV with standard cable', 'Free washer – In unit', 'Dryer', 'Central air conditioning', 'Bathtub', 'Private patio or balcony', 'Indoor fireplace: gas']",4.0,4.0
11671760,11.5,21.0,23.0,22.0,16.5,19.5,12.5,19.5,17.0,17.5,11.0,8.0,40.0,False,36.1513,-86.8024,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Private patio or balcony', 'Indoor fireplace: gas']",4.0,4.0
11671977,10.5,11.0,23.0,16.0,23.0,17.0,5.0,15.5,12.0,13.5,10.0,13.0,50.0,False,36.1509,-86.8036,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Private patio or balcony', 'Indoor fireplace: gas']",4.0,4.0
11671995,2.5,4.0,13.5,17.0,16.0,18.5,16.0,13.0,15.0,12.5,7.5,11.5,73.5,False,36.19855,-86.67723,True,"['Kitchen', 'Wifi', 'Free parking on premises', '32 inch HDTV with Roku, Chromecast, Amazon Prime Video, Apple TV, Disney+, Fire TV, Hulu, HBO Max, Netflix', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Private patio or balcony', 'Backyard']",4.0,1.5
11672549,18.5,19.0,28.0,26.5,28.0,27.0,24.5,23.0,27.0,25.0,20.5,19.0,26.5,False,36.17183,-86.75112,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private hot tub', '62-inch HDTV', 'Free washer – In unit', 'Dryer', 'Central air conditioning', 'Bath']",4.0,3.0
11680555,3.0,20.0,21.0,9.5,9.5,15.5,9.0,12.5,17.0,17.5,8.0,9.5,63.0,False,36.13019,-86.63864,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Private patio or balcony', 'Private backyard – Fully fenced', 'Indoor fireplace']",2.0,2.5
11758426,8.5,11.0,17.0,18.0,18.0,24.0,17.0,14.0,16.0,19.5,13.5,6.0,57.5,False,36.1183,-86.7418,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable', 'Free washer – In building', 'Free dryer – In building', 'Central air conditioning', 'Bathtub', 'Exterior security cameras on property', 'Carbon monoxide alarm']",2.0,1.0
11792169,2.5,20.0,22.5,23.5,18.0,23.5,23.0,11.5,20.0,21.5,16.5,3.0,40.5,False,36.1467,-86.6287,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Private hot tub', 'Pets allowed', '55 inch HDTV with Roku', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Exterior security cameras on property']",3.0,2.0
11815511,16.0,28.0,25.5,23.5,29.0,23.0,26.0,24.0,25.5,24.5,23.0,20.5,70.5,False,36.1257,-86.7907,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises', '47-inch TV with Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Air conditioning', 'Bath', 'Exterior security cameras on property']",1.0,1.0
11820786,13.0,8.0,25.0,2.0,19.0,10.0,24.0,6.5,11.0,21.0,6.0,12.0,69.5,False,36.22125,-86.70576,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'Hot tub', 'TV with standard cable', 'Elevator', 'Washer', 'Dryer', 'Carbon monoxide alarm']",1.0,1.0
11827330,18.5,20.0,24.5,19.0,18.5,22.0,20.5,15.5,17.0,22.5,20.5,18.0,59.0,False,36.1798,-86.7396,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Patio or balcony', 'Indoor fireplace']",3.0,3.0
11928110,8.5,12.0,29.5,26.5,24.0,24.5,19.0,22.0,24.0,21.0,11.0,11.5,61.0,False,36.07418,-86.74955,True,"['Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'AC - split type ductless system', 'Shared patio or balcony', 'Shared backyard – Fully fenced', 'Luggage dropoff allowed', 'Pack ’n play/Travel crib', 'Carbon monoxide alarm']",1.0,1.0
11963187,12.5,29.0,31.0,30.0,22.0,25.0,24.5,24.5,30.0,31.0,21.5,9.5,55.5,False,36.16569,-86.74118,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Private outdoor pool - available seasonally', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Carbon monoxide alarm']",3.0,3.5
11978690,31.0,29.0,28.5,17.0,12.0,17.0,20.5,2.5,11.5,21.0,13.0,10.0,43.0,False,36.16509,-86.85464,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'HDTV', 'Elevator', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Carbon monoxide alarm']",1.0,1.0
11990998,16.5,26.0,30.5,29.5,26.0,30.0,24.0,29.5,27.0,23.0,22.5,15.0,40.0,False,36.12141,-86.7429,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', '40 inch HDTV with Chromecast, Apple TV, Netflix, Hulu, HBO Max, Disney+, Amazon Prime Video, Fire TV', 'Central air conditioning', 'Private patio or balcony', 'Private backyard – Not fully fenced', 'Luggage dropoff allowed', 'Exterior security cameras on property']",1.0,1.0
12037184,13.5,24.0,24.5,25.0,27.0,28.0,19.5,22.5,26.5,23.5,18.5,19.0,62.0,False,36.12673,-86.69948,true,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 6 spaces', 'Pets allowed', '55-inch TV with Roku', 'Central air conditioning', 'Bath', 'Private back garden – Fully fenced', 'Hair dryer']",2.0,1.0
12038428,11.0,15.0,24.0,25.0,23.0,20.5,20.5,9.0,16.0,16.0,12.5,9.5,52.5,False,36.1712,-86.7959,True,"['City skyline view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 2 spaces', 'HDTV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",3.0,3.5
