ID,January,February,March,April,May,June,July,August,September,October,November,December,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
667339141693305737,17.0,26.0,28.0,9.0,15.0,17.0,25.0,29.0,31.0,22.0,20.0,27.0,40.0,False,26.65655,-82.0291,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - heated', 'Private hot tub - open 24 hours', 'Pets allowed', 'TV with Netflix', 'Free washer – In unit', 'Exterior security cameras on property']",3.0,2.0
667612333182872591,17.0,0.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,False,26.59559,-82.00865,True,"['Courtyard view', 'Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool – available all year, open 24 hours, heated', '65-inch HDTV with Netflix', 'Free washer – In building', 'Exterior security cameras on property']",3.0,2.0
668121729112668539,30.0,0.0,0.0,1.0,0.0,0.0,12.0,17.0,16.0,11.0,0.0,12.0,4.0,False,26.5747,-81.9373,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises', 'Pets allowed', '55 inch HDTV with Amazon Prime Video, Netflix, Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,1.0
668769875510068014,14.0,31.0,30.0,22.0,0.0,28.0,31.0,0.0,0.0,0.0,29.0,21.0,35.0,False,26.5744,-82.0238,False,"['Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'TV', 'Washer', 'Dryer', 'Air conditioning']",4.0,3.0
668781377897969060,11.0,31.0,10.0,10.0,30.0,29.0,31.0,29.0,31.0,5.0,11.0,9.0,52.0,False,26.63541,-81.93309,True,"['Canal view', 'Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated', 'Pets allowed', 'HDTV with Amazon Prime Video, Apple TV, Netflix', 'Exterior security cameras on property']",3.0,2.0
668958477201609042,25.0,26.0,27.0,21.0,5.0,21.0,30.0,29.0,31.0,27.0,24.0,30.0,62.0,False,26.5697,-81.9535,True,"['Canal view', 'Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 4 spaces', 'Private outdoor pool - available all year, open 24 hours, heated, pool toys, saltwater', '60 inch HDTV', 'Free washer – In unit', 'Exterior security cameras on property']",4.0,3.0
669054266650102609,29.0,25.0,22.0,21.0,11.0,23.0,30.0,28.0,31.0,29.0,31.0,30.0,46.0,False,26.64499,-82.03802,True,"['Canal view', 'Waterfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Private pool - available all year', 'Private hot tub', 'TV', 'Free washer – In unit', 'Free dryer – In unit']",4.0,2.0
669757323682286483,8.0,0.0,0.0,3.0,4.0,20.0,13.0,13.0,29.0,8.0,3.0,4.0,60.0,False,26.6735,-82.048,True,"['Canal view', 'Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private pool - available all year', 'Pets allowed', '75 inch HDTV with standard cable', 'Exterior security cameras on property']",4.0,3.0
670340011530065665,13.0,0.0,8.0,11.0,11.0,10.0,27.0,27.0,30.0,26.0,22.0,26.0,53.0,False,26.68934,-81.96231,True,"['Canal view', 'Waterfront', 'Kitchen', 'Fast wifi – 57 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - open 24 hours, heated', '65 inch HDTV with Amazon Prime Video, Disney+, Hulu, Netflix', 'Free washer – In unit', 'Exterior security cameras on property']",3.0,3.0
670786810335108301,0.0,27.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,False,26.5571,-81.9554,True,"['Canal view', 'Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated, saltwater', '70 inch TV with premium cable, standard cable', 'Free washer – In unit', 'Carbon monoxide alarm']",4.0,2.0
