ID,January,February,March,April,May,June,July,August,September,October,November,December,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
40223646,130.0,140.0,140.0,140.0,140.0,151.0,,,115.0,111.0,124.0,119.0,False,35.07136,-80.86217,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV with standard cable', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",3.0,2.0
40239507,314.5,308.0,311.0,306.0,423.0,314.5,314.5,314.5,314.5,314.5,314.5,314.5,False,,,,,3.0,2.0
40250016,114.0,129.0,129.0,129.0,129.0,174.0,114.0,114.0,114.0,114.0,114.0,114.0,False,,,,,2.0,2.0
40253923,139.0,114.0,114.0,114.0,114.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,False,35.2747,-80.79454,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property']",3.0,2.5
40325701,117.0,139.0,139.0,139.0,139.0,127.0,,,102.0,95.0,106.0,119.0,False,35.23243,-80.85655,True,"['City skyline view', 'Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', '50 inch HDTV with Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",2.0,2.0
40507524,148.0,105.5,110.0,114.0,103.5,114.0,145.0,146.0,145.0,147.0,149.5,146.5,False,35.1476,-80.83117,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV with Fire TV, Hulu, Netflix', 'Elevator', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Patio or balcony']",0.0,1.0
40614627,155.0,172.5,191.5,196.0,397.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,False,35.18248,-80.73389,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV with Roku', 'Washing machine', 'Dryer', 'Air conditioning', 'Patio or balcony', 'Carbon monoxide alarm']",3.0,2.0
40641193,138.0,140.0,140.0,140.0,140.0,173.0,203.0,350.0,384.0,201.0,214.0,162.0,False,35.22275,-80.81216,True,"['Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises – 2 spaces', 'HDTV with Netflix, Roku, Amazon Prime Video', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub']",1.0,1.0
40643643,149.0,295.0,303.0,186.0,239.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,False,35.23317,-80.83746,True,"['Kitchen', 'Fast wifi – 579 Mbps', 'Dedicated workspace', 'Free parking on premises', '55 inch HDTV with Netflix, Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Pack ’n play/Travel crib - always at the listing']",2.0,2.0
40707879,99.0,149.0,149.0,149.0,149.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,False,35.21994,-80.87603,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private hot tub – available all year, open 24 hours', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",4.0,2.0
40726651,299.0,99.0,99.0,99.0,99.0,481.0,,,351.0,354.0,351.0,303.0,False,35.2367,-80.81159,True,"['Kitchen', 'Fast wifi – 687 Mbps', 'Free street parking', 'HDTV with Netflix', 'Washer', 'Dryer', 'Central air conditioning', 'Backyard', 'Hair dryer', 'Refrigerator']",1.0,1.0
40762556,230.5,312.5,312.5,350.0,327.0,240.0,350.0,350.0,248.5,238.5,232.5,239.5,False,35.17655,-80.77064,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '65 inch HDTV with Amazon Prime Video, Disney+, Fire TV, HBO Max, Hulu, Netflix, premium cable', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub']",4.0,3.0
40782624,142.0,99.0,106.0,106.5,103.5,96.5,104.0,142.0,142.0,142.0,142.0,142.0,False,35.1467,-80.8296,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', '40 inch HDTV with Amazon Prime Video, Netflix', 'Elevator', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub']",0.0,1.0
40799534,146.0,100.0,100.0,100.0,100.0,100.0,100.0,146.0,146.0,146.0,146.0,146.0,False,35.2367,-80.8617,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV with standard cable/satellite', 'Washing machine', 'Dryer', 'Air conditioning', 'Bath']",3.0,1.0
40895114,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,False,35.216,-80.819,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Air conditioning', 'Bath']",1.0,1.0
40895117,115.0,146.0,146.0,146.0,146.0,146.0,146.0,125.0,125.0,125.0,115.0,115.0,False,35.216,-80.819,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Air conditioning', 'Shared backyard – Fully fenced']",1.0,1.0
40942498,149.0,115.0,115.0,115.0,115.0,115.0,115.0,149.0,149.0,149.0,175.0,149.0,False,35.10563,-80.97712,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Shared pool', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property']",1.0,1.5
41123651,525.0,525.0,525.0,525.0,525.0,900.0,1275.0,,,,525.0,525.0,False,35.20009,-80.85729,False,"['Park view', 'Garden view', 'Kitchen', 'Fast wifi – 257 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '65 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix', 'EV charger - level 2, tesla only', 'Exterior security cameras on property']",4.0,4.5
41206979,122.5,120.0,120.0,120.0,195.0,196.0,148.5,100.0,122.5,122.5,122.5,123.0,False,35.22152,-80.73789,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Private patio or balcony', 'Exterior security cameras on property']",3.0,2.0
41271144,105.0,112.5,113.5,112.5,168.5,132.5,140.0,135.0,,,102.0,97.0,False,35.19223,-80.85444,True,"['Garden view', 'Pool view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 1 space', '55 inch HDTV with Apple TV, Netflix, Hulu', 'Central air conditioning', 'Private patio or balcony', 'Shared backyard – Fully fenced']",1.0,1.0
41296054,197.0,119.5,121.0,101.5,109.0,114.0,109.5,113.0,104.5,197.0,197.0,197.0,False,35.1466,-80.8302,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', '42 inch HDTV with Amazon Prime Video, Netflix', 'Elevator', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Patio or balcony']",0.0,1.0
41296241,125.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,125.0,125.0,125.0,False,35.15896,-80.93405,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private pool', 'Private hot tub', 'TV', 'Washer', 'Dryer', 'Exterior security cameras on property']",5.0,3.0
41313758,115.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,113.0,113.0,115.0,False,35.21589,-80.86213,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Patio or balcony']",1.0,1.0
41410392,101.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,128.0,,,False,35.23443,-80.83639,True,"['Kitchen', 'Fast wifi – 123 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Shared pool', 'HDTV with Roku', 'Elevator', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning']",1.0,1.0
41433086,119.5,104.5,110.5,122.0,122.5,106.0,110.0,114.0,111.0,106.5,120.5,119.5,False,35.14637,-80.83065,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', '42 inch HDTV with Amazon Prime Video, Netflix', 'Elevator', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Patio or balcony']",0.0,1.0
41435554,315.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,315.0,False,,,,,4.0,2.5
41474634,95.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,95.0,False,35.05015,-80.8705,True,"['Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared pool', 'Pets allowed', 'HDTV', 'Free washer – In unit', 'Exterior security cameras on property']",3.0,2.0
41508689,200.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,200.0,False,35.20588,-80.83672,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Elevator', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property']",1.0,1.0
41564698,289.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,289.0,False,,,,,2.0,1.5
41714364,191.0,289.0,289.0,219.0,219.0,219.0,219.0,224.0,224.0,224.0,224.0,191.0,False,35.2246,-80.8329,False,"['City skyline view', 'Kitchen', 'Wifi', 'Free street parking', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Exterior security cameras on property']",3.0,2.5
