HOUSE URL,ZPID,HOME STATUS,HOUSE TYPE,PRICE($),STREET,CITY,STATE,ZIP CODE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,HOUSE SIZE (sqft),LOT SIZE,RENT ZESTIMATE
https://www.zillow.com/homedetails/4407-W-Price-Ave-Tampa-FL-33611/45065726_zpid/,45065726,,SINGLE FAMILY,"$299,900",4407 W Price Ave,Tampa,FL,33611,3,1,1079,7920 sqft,2101
https://www.zillow.com/homedetails/5122-Puritan-Cir-5122-Tampa-FL-33617/441874062_zpid/,441874062,,CONDO,"$173,500",5122 Puritan Cir #5122,Tampa,FL,33617,3,2,1817,2 sqft,
https://www.zillow.com/homedetails/7014-W-Pocahontas-Ave-Tampa-FL-33634/44873935_zpid/,44873935,,SINGLE FAMILY,"$475,000",7014 W Pocahontas Ave,Tampa,FL,33634,3,2,1209,7980 sqft,2590
https://www.zillow.com/homedetails/10012-N-10th-St-Tampa-FL-33612/45077501_zpid/,45077501,,SINGLE FAMILY,"$139,900",10012 N 10th St,Tampa,FL,33612,3,2,1110,6000 sqft,1875
https://www.zillow.com/homedetails/1914-E-4th-Ave-2-Tampa-FL-33605/82990881_zpid/,82990881,,CONDO,"$375,000",1914 E 4th Ave #2,Tampa,FL,33605,2,2,951,4 sqft,2040
https://www.zillow.com/homedetails/906-W-Idlewild-Ave-Tampa-FL-33604/45090906_zpid/,45090906,,SINGLE FAMILY,"$342,500",906 W Idlewild Ave,Tampa,FL,33604,2,1,870,6120 sqft,1982
https://www.zillow.com/homedetails/3811-N-Arlington-Ave-Tampa-FL-33603/45095137_zpid/,45095137,,SINGLE FAMILY,"$549,900",3811 N Arlington Ave,Tampa,FL,33603,4,2,1564,5000 sqft,
https://www.zillow.com/homedetails/216-W-South-Ave-Tampa-FL-33603/45093006_zpid/,45093006,,SINGLE FAMILY,"$375,000",216 W South Ave,Tampa,FL,33603,3,1,1080,5800 sqft,
https://www.zillow.com/homedetails/214-W-Hanna-Ave-APT-A-Tampa-FL-33604/453171465_zpid/,453171465,,SINGLE FAMILY,$150K,214 W Hanna Ave APT A,Tampa,FL,33604,4,2,1489,5895 sqft,
https://www.zillow.com/homedetails/8703-Driftwood-Dr-Tampa-FL-33615/44875566_zpid/,44875566,,SINGLE FAMILY,"$499,900",8703 Driftwood Dr,Tampa,FL,33615,4,2,1638,6700 sqft,2923
