HOUSE URL,ZPID,HOME STATUS,HOUSE TYPE,PRICE($),STREET,CITY,STATE,ZIP CODE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,HOUSE SIZE (sqft),LOT SIZE,RENT ZESTIMATE
https://www.zillow.com/homedetails/97-Barracuda-St-Destin-FL-32541/45967447_zpid/,45967447,,SINGLE FAMILY,"$1,250,000",97 Barracuda St,Destin,FL,32541,3,3,1838,7405.2 sqft,3561
https://www.zillow.com/homedetails/4666-Sunsail-Cir-Destin-FL-32541/45966645_zpid/,45966645,,SINGLE FAMILY,"$649,999",4666 Sunsail Cir,Destin,FL,32541,3,2,1911,4878.72 sqft,
https://www.zillow.com/homedetails/700-Vintage-Cir-Destin-FL-32541/45969119_zpid/,45969119,,SINGLE FAMILY,"$549,900",700 Vintage Cir,Destin,FL,32541,3,2,1548,10454.4 sqft,2634
https://www.zillow.com/homedetails/90-Vista-Blfs-Destin-FL-32541/45966897_zpid/,45966897,,SINGLE FAMILY,"$1,300,000",90 Vista Blfs,Destin,FL,32541,4,5,3357, ,
https://www.zillow.com/homedetails/1010-Highway-98-E-UNIT-605-Destin-FL-32541/45965878_zpid/,45965878,,CONDO,"$849,900",1010 Highway 98 E UNIT 605,Destin,FL,32541,2,2,1453, ,
https://www.zillow.com/homedetails/4009-Lauren-Ct-Destin-FL-32541/45969165_zpid/,45969165,,SINGLE FAMILY,"$680,000",4009 Lauren Ct,Destin,FL,32541,4,2,2317,10454.4 sqft,
https://www.zillow.com/homedetails/194-Bent-Arrow-Dr-Destin-FL-32541/45973834_zpid/,45973834,,SINGLE FAMILY,"$335,000",194 Bent Arrow Dr,Destin,FL,32541,3,2,1350,3049.2 sqft,
https://www.zillow.com/homedetails/103-Fletcher-Way-Destin-FL-32541/440701564_zpid/,440701564,,SINGLE FAMILY,"$634,000",103 Fletcher Way,Destin,FL,32541,4,2,1823,5349.85 sqft,
https://www.zillow.com/homedetails/4020-Drifting-Sand-Trl-Destin-FL-32541/45973787_zpid/,45973787,,SINGLE FAMILY,"$577,000",4020 Drifting Sand Trl,Destin,FL,32541,4,2,2186,0.3443526170798898 acres,
https://www.zillow.com/homedetails/900-Gulf-Shore-Drive-1076-Destin-FL-32541/446407426_zpid/,446407426,,CONDO,"$579,900",900 Gulf Shore Drive 1076,Destin,FL,32541,2,2,1627, ,
