HOUSE URL,ZPID,HOME STATUS,HOUSE TYPE,PRICE($),STREET,CITY,STATE,ZIP CODE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,HOUSE SIZE (sqft),LOT SIZE,RENT ZESTIMATE
https://www.zillow.com/homedetails/5932-Broadway-St-Indianapolis-IN-46220/1253850_zpid/,1253850,,SINGLE FAMILY,"$465,000",5932 Broadway St,Indianapolis,IN,46220,4,3,2281,0.25 acres,2740
https://www.zillow.com/homedetails/9456-Pepperidge-Dr-Indianapolis-IN-46235/1151476_zpid/,1151476,,SINGLE FAMILY,"$137,000",9456 Pepperidge Dr,Indianapolis,IN,46235,3,2,2068,8276.4 sqft,
https://www.zillow.com/homedetails/10532-Beacon-Ln-Indianapolis-IN-46256/1163071_zpid/,1163071,,SINGLE FAMILY,"$449,999",10532 Beacon Ln,Indianapolis,IN,46256,4,3,3066,0.38 acres,2894
https://www.zillow.com/homedetails/140-W-Hampton-Dr-Indianapolis-IN-46208/1253581_zpid/,1253581,,SINGLE FAMILY,"$489,000",140 W Hampton Dr,Indianapolis,IN,46208,4,3,3084,6098.4 sqft,
https://www.zillow.com/homedetails/8703-Gordonshire-Dr-Indianapolis-IN-46278/69383944_zpid/,69383944,,SINGLE FAMILY,"$838,000",8703 Gordonshire Dr,Indianapolis,IN,46278,4,4,4620,0.6900000000000001 acres,
https://www.zillow.com/homedetails/2436-Fairhope-Dr-Indianapolis-IN-46227/1178246_zpid/,1178246,,SINGLE FAMILY,"$185,000",2436 Fairhope Dr,Indianapolis,IN,46227,3,2,1600,6969 sqft,1655
https://www.zillow.com/homedetails/5143-E-Pleasant-Run-Parkway-South-Dr-Indianapolis-IN-46219/454123142_zpid/,454123142,,SINGLE FAMILY,"$479,000",5143 E Pleasant Run Parkway South Dr,Indianapolis,IN,46219,3,4,2550,6926 sqft,
https://www.zillow.com/homedetails/715-Kessler-Boulevard-East-Dr-Indianapolis-IN-46220/1248075_zpid/,1248075,,SINGLE FAMILY,"$415,000",715 Kessler Boulevard East Dr,Indianapolis,IN,46220,3,2,2448,6534 sqft,
https://www.zillow.com/homedetails/7029-Kingswood-Cir-Indianapolis-IN-46256/1149774_zpid/,1149774,,SINGLE FAMILY,"$450,000",7029 Kingswood Cir,Indianapolis,IN,46256,3,3,3424,0.6 acres,
https://www.zillow.com/homedetails/909-E-58th-St-Indianapolis-IN-46220/1245275_zpid/,1245275,,SINGLE FAMILY,"$699,900",909 E 58th St,Indianapolis,IN,46220,4,2,3720,7840.8 sqft,
https://www.zillow.com/homedetails/3948-N-Delaware-St-Indianapolis-IN-46205/1254039_zpid/,1254039,,SINGLE FAMILY,"$600,000",3948 N Delaware St,Indianapolis,IN,46205,3,4,2917,7840.8 sqft,
https://www.zillow.com/homedetails/7724-Eagle-Valley-Pass-Indianapolis-IN-46214/1311337_zpid/,1311337,,CONDO,"$168,000",7724 Eagle Valley Pass,Indianapolis,IN,46214,3,2,1500,1742.4 sqft,
https://www.zillow.com/homedetails/7502-Colony-Cir-Indianapolis-IN-46260/1272576_zpid/,1272576,,SINGLE FAMILY,"$524,900",7502 Colony Cir,Indianapolis,IN,46260,4,3,2375,0.96 acres,2548
https://www.zillow.com/homedetails/923-E-Epler-Ave-Indianapolis-IN-46227/1172739_zpid/,1172739,,SINGLE FAMILY,"$489,000",923 E Epler Ave,Indianapolis,IN,46227,4,3,3670,0.8 acres,2464
https://www.zillow.com/homedetails/4130-N-Meridian-St-Indianapolis-IN-46208/1254234_zpid/,1254234,,SINGLE FAMILY,"$825,000",4130 N Meridian St,Indianapolis,IN,46208,4,4,4373,0.33999999999999997 acres,
https://www.zillow.com/homedetails/6280-N-Chester-Ave-Indianapolis-IN-46220/1241760_zpid/,1241760,,SINGLE FAMILY,"$875,000",6280 N Chester Ave,Indianapolis,IN,46220,4,3,4520,1.27 acres,
https://www.zillow.com/homedetails/2227-Hidden-Orchard-Ct-Indianapolis-IN-46228/1270884_zpid/,1270884,,SINGLE FAMILY,"$599,000",2227 Hidden Orchard Ct,Indianapolis,IN,46228,7,5,5540,0.45999999999999996 acres,
