HOUSE URL,ZPID,HOME STATUS,HOUSE TYPE,PRICE($),STREET,CITY,STATE,ZIP CODE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,HOUSE SIZE (sqft),LOT SIZE,RENT ZESTIMATE
https://www.zillow.com/homedetails/401-Flounder-Way-A-Myrtle-Beach-SC-29577/455244106_zpid/,455244106,,SINGLE FAMILY,"$739,900",401 Flounder Way #A,Myrtle Beach,SC,29577,5,5,1962,871.2 sqft,
https://www.zillow.com/homedetails/400-Flounder-Way-D-Myrtle-Beach-SC-29577/455245269_zpid/,455245269,,SINGLE FAMILY,"$719,900",400 Flounder Way #D,Myrtle Beach,SC,29577,4,4,1662,871.2 sqft,
https://www.zillow.com/homedetails/400-Flounder-Way-C-Myrtle-Beach-SC-29577/455245085_zpid/,455245085,,SINGLE FAMILY,"$719,900",400 Flounder Way #C,Myrtle Beach,SC,29577,4,4,1662,871.2 sqft,
https://www.zillow.com/homedetails/400-Flounder-Way-B-Myrtle-Beach-SC-29577/455245043_zpid/,455245043,,SINGLE FAMILY,"$719,900",400 Flounder Way #B,Myrtle Beach,SC,29577,4,4,1662,871.2 sqft,
https://www.zillow.com/homedetails/401-Flounder-Way-E-Myrtle-Beach-SC-29577/455244494_zpid/,455244494,,SINGLE FAMILY,"$719,900",401 Flounder Way #E,Myrtle Beach,SC,29577,4,4,1662,871.2 sqft,
https://www.zillow.com/homedetails/401-Flounder-Way-C-Myrtle-Beach-SC-29577/455244379_zpid/,455244379,,SINGLE FAMILY,"$719,900",401 Flounder Way #C,Myrtle Beach,SC,29577,4,4,1662,871.2 sqft,
https://www.zillow.com/homedetails/401-Flounder-Way-D-Myrtle-Beach-SC-29577/455244384_zpid/,455244384,,SINGLE FAMILY,"$719,900",401 Flounder Way #D,Myrtle Beach,SC,29577,4,4,1662,871.2 sqft,
https://www.zillow.com/homedetails/401-Flounder-Way-B-Myrtle-Beach-SC-29577/455244168_zpid/,455244168,,SINGLE FAMILY,"$719,900",401 Flounder Way #B,Myrtle Beach,SC,29577,4,4,1662,871.2 sqft,
https://www.zillow.com/homedetails/410-Flounder-Way-D-Myrtle-Beach-SC-29577/455243744_zpid/,455243744,,SINGLE FAMILY,"$719,900",410 Flounder Way #D,Myrtle Beach,SC,29577,4,4,1662,871.2 sqft,
https://www.zillow.com/homedetails/410-Flounder-Way-C-Myrtle-Beach-SC-29577/455243705_zpid/,455243705,,SINGLE FAMILY,"$719,900",410 Flounder Way #C,Myrtle Beach,SC,29577,4,4,1662,871.2 sqft,
https://www.zillow.com/homedetails/8500-Margate-Cir-APT-1604-Myrtle-Beach-SC-29572/68975856_zpid/,68975856,,CONDO,"$999,900",8500 Margate Circle #1604,Myrtle Beach,SC,29572,3,3,2426, ,2846
https://www.zillow.com/homedetails/1142-Fiddlehead-Way-LOT-549-Myrtle-Beach-SC-29579/2052897596_zpid/,2052897596,,SINGLE FAMILY,"$839,000",1142 Fiddlehead Way LOT #549,Myrtle Beach,SC,29579,5,4,3489,0.3 acres,3348
https://www.zillow.com/homedetails/7274-Sarteano-Dr-Myrtle-Beach-SC-29572/2053561400_zpid/,2053561400,,SINGLE FAMILY,"$664,900",7274 Sarteano Dr.,Myrtle Beach,SC,29572,3,2,2096,6098.4 sqft,
https://www.zillow.com/homedetails/5626-Woodside-Ave-Myrtle-Beach-SC-29577/11151242_zpid/,11151242,,SINGLE FAMILY,"$640,000",5626 Woodside Ave.,Myrtle Beach,SC,29577,3,2,2015,0.32 acres,1995
https://www.zillow.com/homedetails/5310-N-Ocean-Blvd-UNIT-207-Myrtle-Beach-SC-29577/69587656_zpid/,69587656,,CONDO,"$790,000",5310 N Ocean Blvd. N #207,Myrtle Beach,SC,29577,3,3,1700, ,2076
https://www.zillow.com/homedetails/174-Sago-Palm-Dr-Myrtle-Beach-SC-29579/262286045_zpid/,262286045,,SINGLE FAMILY,"$685,000",174 Sago Palm Dr.,Myrtle Beach,SC,29579,4,3,2238,8276.4 sqft,2339
https://www.zillow.com/homedetails/608-Providence-Dr-Myrtle-Beach-SC-29572/11137413_zpid/,11137413,,SINGLE FAMILY,"$700,000",608 Providence Dr.,Myrtle Beach,SC,29572,3,2,1743,4791.6 sqft,2369
https://www.zillow.com/homedetails/7040-Belancino-Blvd-Myrtle-Beach-SC-29572/2067591504_zpid/,2067591504,,SINGLE FAMILY,"$1,067,000",7040 Belancino Blvd.,Myrtle Beach,SC,29572,3,5,2735,9147.6 sqft,3694
https://www.zillow.com/homedetails/6041-Sandy-Miles-Way-Myrtle-Beach-SC-29577/262284891_zpid/,262284891,,SINGLE FAMILY,"$1,100,000",6041 Sandy Miles Way,Myrtle Beach,SC,29577,4,4,3137,0.5 acres,1723
