ID,Year_Index,Avg. Occupany %,Month,Bookings,Avg_Price,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms,lower_margin,upper_margin,Electronics,Amenities for Children,Garden/Backyard- Private,Garden/Backyard- Shared,Toilet,View,Beach/Lake Access,Furniture,Food,Workspace,Washer/Dryer- Free,Washer/Dryer- Paid,EV Charger,Elevator,Security Camera,Fireplace,Parking- Free on-site,Parking- Shared/Paid,Gym- Shared,Hot Tub/Pool- Private,Cooking Amenity,Others,Theater,Pets,Gym- Private,Hot Tub/Pool- Shared,Ski,city_center_lat,city_center_lon,distance_from_city_center
20279450,1,33,February,4.0,249.0,False,33.79595,-78.72685,False,"['Shared beach access', 'Kitchen', 'Wifi', 'Free parking on premises', 'Free washer – In unit', 'Free dryer – In unit', 'AC - split type ductless system', 'Private backyard', 'Hair dryer', 'Refrigerator']",2.0,1.0,78.0,399.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,33.68309651,-78.89012278,19631.55278553057
20492493,1,55,February,29.0,295.0,False,33.809,-78.6958,False,"['Waterfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Outdoor pool', 'TV', 'Elevator', 'Washer', 'Dryer', 'Carbon monoxide alarm']",1.0,1.0,60.0,286.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,33.68309651,-78.89012278,22777.33937904685
20493109,1,41,February,7.0,335.0,False,33.816,-78.6787,False,"['Waterfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Outdoor pool', 'TV', 'Elevator', 'Washer', 'Dryer', 'Carbon monoxide alarm']",1.0,1.0,60.0,286.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,33.68309651,-78.89012278,24504.8776296203
20494198,1,47,February,0.0,335.0,False,33.829,-78.6507,False,"['Waterfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Shared pool', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Carbon monoxide alarm']",2.0,2.0,78.0,399.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,33.68309651,-78.89012278,27443.334986070877
20494252,1,38,February,29.0,595.0,False,33.8026,-78.7107,False,"['Waterfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Indoor pool', 'TV', 'Elevator', 'Washer', 'Dryer', 'Carbon monoxide alarm']",3.0,2.0,95.0,500.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,33.68309651,-78.89012278,21255.63476610713
20494486,1,62,February,10.0,595.0,False,33.8313,-78.6327,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'Hot tub', 'TV', 'Lift', 'Washing machine', 'Dryer', 'Carbon monoxide alarm']",3.0,3.0,95.0,500.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,33.68309651,-78.89012278,28946.85785425998
20534680,1,75,February,0.0,146.0,False,33.8154,-78.6803,False,"['Beach view', 'Ocean view', 'Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'Hot tub', 'TV', 'Washer', 'Carbon monoxide alarm']",3.0,3.0,95.0,500.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,33.68309651,-78.89012278,24346.722271431558
20706392,1,39,February,29.0,175.0,False,33.81589,-78.69219,False,"['Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'HDTV with Amazon Prime Video', 'Washer', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Exterior security cameras on property']",3.0,2.0,95.0,500.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33.68309651,-78.89012278,23514.33708029947
20819553,1,48,February,29.0,140.0,False,33.83681,-78.67796,True,"['River view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared pool', 'Shared hot tub', 'TV with standard cable', 'Carbon monoxide alarm']",2.0,2.0,78.0,399.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,33.68309651,-78.89012278,26015.79996170994
21175993,1,40,February,0.0,200.0,False,33.8035,-78.71,False,"['Sea view', 'Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises – 2 spaces', 'Pets allowed', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning']",3.0,2.5,95.0,500.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,33.68309651,-78.89012278,21368.679773412678
21326692,1,14,February,0.0,186.0,False,33.8182,-78.6761,False,"['Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'TV with Roku, Hulu, Netflix', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Carbon monoxide alarm']",2.0,1.0,78.0,399.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,33.68309651,-78.89012278,24844.00616971059
21339916,1,18,February,15.0,150.0,False,33.80256,-78.71227,True,"['Ocean view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Shared pool', 'Shared hot tub', 'TV', 'Elevator', 'Carbon monoxide alarm']",2.0,2.0,78.0,399.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,33.68309651,-78.89012278,21139.735312727087
21640653,1,11,February,12.0,125.0,False,33.80833,-78.70669,False,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV with standard cable', 'Washer', 'Exterior security cameras on property', 'Carbon monoxide alarm']",2.0,1.0,78.0,399.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,33.68309651,-78.89012278,21944.510755274532
21674,1,2,February,16.0,79.0,False,33.81292,-78.68432,True,"['Ocean view', 'Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable', 'Paid washer', 'Dryer', 'Air conditioning', 'Backyard', 'Carbon monoxide alarm']",1.0,1.0,60.0,286.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,33.68309651,-78.89012278,23884.165261503884
21726580,1,58,February,2.0,175.0,False,33.80141,-78.71312,True,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared outdoor pool - available all year, open specific hours, heated', 'TV with standard cable', 'Washer', 'Dryer', 'Central air conditioning']",3.0,2.0,95.0,500.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,33.68309651,-78.89012278,20998.388915873456
